,tweet,sentiment,id,created_at,link
78799,#AMD #Leapfrogs #NVIDIA for the First Time in Years  #stocks $NVDA $AMD,0,1148227336350793729,2019-07-08 15:48:24,https://twitter.com/UnverifiedUser_/status/1148227336350793729
70636,"$NVDA Earnings Intelligence Analysis of recent earnings identified NVIDIA Corp (NASDAQ: NVDA ) business focus on (inference,intuition), (gpu,inference), (growth,revenue) , (cloud,inference)  ",0,1195219891311112192,2019-11-15 07:00:02,https://twitter.com/SiteFocusHQ/status/1195219891311112192
71974,"We're back to the blessed days where $NVDA keeps going up all day, every day, especially premarket when this pesky open market volume isn't in the way of our gains. Thinking about some OTM calls for the kids' college fund",1,1188845991123935234,2019-10-28 16:52:26,https://twitter.com/mikeo188/status/1188845991123935234
47235," gay ass bears let me down, it’ll be at 60 by august. all tech stocks except $NVDA took a big fat shit",1,1281645373665288192,2020-07-10 19:44:03,https://twitter.com/gaythugmemes/status/1281645373665288192
26443,interesting to see what will $nvda bring today. will find out the actual stock numbers they had on 3000 series launch.,0,1329155914109251587,2020-11-18 21:13:59,https://twitter.com/rai354/status/1329155914109251587
34044,"SmartOptions® Unusual Activity Alert (Delayed)  $NVDA $490 Calls Oct 16 Exp  Trade Volume: 541 Contracts  $1,523,997 was traded just now.  Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.    ",1,1307693367602675712,2020-09-20 16:49:29,https://twitter.com/SmartOptionsAi/status/1307693367602675712
26191,"Long $NVDA Nvidia reports Q3 beats with record Gaming, Data Center sales and upside forecast  ",1,1329177598023380992,2020-11-18 22:40:08,https://twitter.com/Akeem95209415/status/1329177598023380992
51768,"$NVDA ‘s  New Revolutionary #GPU Will Accelerate Further Growth, Says Top Analyst | Nasdaq  #CreditSuisse PT= $425 #outperform   ",0,1267976122463117312,2020-06-03 02:27:20,https://twitter.com/Lin_ling_88/status/1267976122463117312
15822,Financials $XLF rallied today from a double bottom on the 15m chart. Maybe semiconductors are next with double bottom pattern? $SOXL especially if you believe the selling in $QCOM is overdone and $NVDA is poised to rally.,1,1357452656931930113,2021-02-04 23:15:08,https://twitter.com/shanewbyrne/status/1357452656931930113
75802,NVIDIA $NVDA Given a $184.00 Price Target by Wedbush Analysts,0,1163578459299471365,2019-08-20 00:28:17,https://twitter.com/ThisLincolnian/status/1163578459299471365
37580,$AMD $NVDA all covered up ..the melt continues...,-1,1301866002569981952,2020-09-04 14:53:37,https://twitter.com/wilsonthetrader/status/1301866002569981952
64597,Ready for $AYX $NVDA. Two stocks I have owned for a quite a while in the past would love a big dip but if not will likely trade them post earnings. No current positions.,0,1228060084711849984,2020-02-13 21:55:15,https://twitter.com/KDaimler/status/1228060084711849984
5970," $MU is valued at 4.4x sales (w/ 20% sales growth) and 32.7x P/E (w/ 13% profit margin).  Peers: $NVDA: 20.5x sales (53% growth), 80.2x P/E (w/ 26% profit margin) $INTC: 3.4x sales (8% growth), 13.1x P/E (w/ 27% profit margin)  Learn more:  ",0,1379110267250909184,2021-04-05 18:34:44,https://twitter.com/PublicValuation/status/1379110267250909184
84376,$NVDA  Wants to break  but cant. triple top maybe sellling 2nd half at open (puts),1,1121036323601694720,2019-04-24 15:01:02,https://twitter.com/_M_Traders/status/1121036323601694720
62659,Not sure what to do with $NVDA? Explore our #fundamental pros and cons.,0,1231890270536355842,2020-02-24 11:35:02,https://twitter.com/1MinuteStock/status/1231890270536355842
35041,$PTON short +2.9% n +3.4% gains  freeroll reentry BE  3rd trade (undersized u/s) +0.1% n -0.5% net loss  $CHWY short (u/s) +1.9% n +0.8% gains $NVDA long (u/s) +0.5% n +0.7% gains $ORCL short (u/s) +0.6% n +0.1% gains halves,1,1305834990127722497,2020-09-15 13:44:57,https://twitter.com/shaolintrader88/status/1305834990127722497
29358,$NVDA hourly past 2 weeks 🤦🏻‍♂️  Day traded for $600 profits 🤩 then bought back to swing which I regret now 😤,0,1319423219728699393,2020-10-23 01:39:43,https://twitter.com/PeterTrader99/status/1319423219728699393
79740,$nvda looks like a great setup on a weekly time frame. I'd see how tomorrow buy and dips before it rips next week. I can see 163 as first target,1,1141862213629698048,2019-06-21 02:15:41,https://twitter.com/tradingGAWD/status/1141862213629698048
64563,SWEET MOTHER NATURE 😱 $NVDA,0,1228066999567343625,2020-02-13 22:22:43,https://twitter.com/arodskee/status/1228066999567343625
62216,$NVDA $AMD may have to #makeinindia for #smartcity deals,0,1233126657117999104,2020-02-27 21:28:00,https://twitter.com/naashonomics/status/1233126657117999104
76627,"$NVDA reports earnings after the close today. I/B/E/S data from  shows that analysts expect EPS of $1.15 per share to decline 41% from the prior year, and increase 30% from the prior quarter. $SOX $SOXX  ",-1,1162001428610768898,2019-08-15 16:01:44,https://twitter.com/DaveAurelio/status/1162001428610768898
22583,"What about $PTON you shorted at $30, now $125  $NVDA you shorted at $100, now $531  $SHOP you shorted at $100, now $1068  Pathetic Citron",0,1338933651946422272,2020-12-15 20:47:13,https://twitter.com/PeterTrader99/status/1338933651946422272
70646,$NVDA One reiteration today of $200 by analyst . I expect someone else to come out tomorrow with down grade of their 250.00 target,-1,1195180519467765760,2019-11-15 04:23:35,https://twitter.com/ehttrader/status/1195180519467765760
74661,"James C. Gaither Sells 10,000 Shares of NVIDIA Co. $NVDA Stock   #stocks",-1,1172276187265216512,2019-09-13 00:29:57,https://twitter.com/AmericanBanking/status/1172276187265216512
76726,"$NVDA tape says the situation in nVidia is getting worse since April, I say NO (even in the context of yesterday's steps) time will tell on Friday  ",1,1161551744473718786,2019-08-14 10:14:51,https://twitter.com/MKoch666/status/1161551744473718786
78865,One final note 📝 on $NVDA #BITCOIN elevated #PRICE 👀 TO ALSO KEEP IN MIND another posible #catalyst for earnings surprise for $NVDA *with bitcoin at this elevated price tag 🏷 $NVDA may* benefit 🥴🤔🤭 ?,0,1147450264229732352,2019-07-06 12:20:36,https://twitter.com/BRICKCOINCASH/status/1147450264229732352
46863,"So far, $NVDA looks like a B/T of the TL B/O (white).  ",0,1283052620584751110,2020-07-14 16:55:57,https://twitter.com/jfhksar88/status/1283052620584751110
57783,$AMD AMD Bullish AMD promises more Ryzen 4000 laptops are coming soon – but how long do we have to wait? $MU Micron Bullish    $INTC $NVDA,0,1253736332385570822,2020-04-24 19:23:29,https://twitter.com/TopNotch034/status/1253736332385570822
67385,$NVDA Textbook chart pattern here...,0,1211080452808691713,2019-12-29 01:24:15,https://twitter.com/DougDriscoll1/status/1211080452808691713
50019,$NVDA puts working perfectly at 2 hour supply. Bought a few times and closed for 17% profit,-1,1273263487389761538,2020-06-17 16:37:26,https://twitter.com/LEAPTRADER_/status/1273263487389761538
2996,Well obviously my framework screwed me on this one. I dunno. I guess I have to be happy that it also stopped me buying a bunch of bad businesses. I think $NVDA is amazing but wish I bought after the 2018 crypto crash,1,1382034921338900491,2021-04-13 20:16:16,https://twitter.com/behafin/status/1382034921338900491
16370,$NVDA Twitter Sentiment on 31 Jan 2021 was: ▒ Positive 41.7% █ Negative 14.7% ░ Neutral 43.5% ▒▒▒▒▒▒▒▒███░░░░░░░░░,1,1356226157201469443,2021-02-01 14:01:27,https://twitter.com/StockBot0001/status/1356226157201469443
76473,"$NVDA slight rev beat; better eps of .09 due to better revs, 70bps better GM, lower than exp opex and slighter lower tax rate; Slight upside in Gaming as well as Prof Viz &amp; Auto; DC 15Mish light; guide 60M light for Oct Q",1,1162099710523518978,2019-08-15 22:32:16,https://twitter.com/VetTechTrader/status/1162099710523518978
1413,Weekly Put Ideas   $TSLA &lt; $700 - 680P's can work $FB &lt; $300 - 295P's can work $NVDA &lt; LOD - 600P's can work,-1,1384216491743014914,2021-04-19 20:45:03,https://twitter.com/ThePupOfWallSt/status/1384216491743014914
78619,We proudly gave $NVDA trade alert yesterday with 100% assurance that it would gap open this morning.  $157 to $162 +.  Which of your gurus can give you such assurance?   $PEP live alert on twitter at .33 closed at $2.50 today.,0,1149089164555706373,2019-07-11 00:53:00,https://twitter.com/stockspastor/status/1149089164555706373
65022,"Anima mundi, paint on wood #WomenInScience #NewHampshirePrimary Stop and Frisk Good Tuesday Powell $S $NVDA $SMH $MO  ",0,1227249414626041856,2020-02-11 16:13:56,https://twitter.com/knosubject/status/1227249414626041856
26037,Nvidia $NVDA 3Q20 Earnings  ✅ Strong solid top line growth &amp; earnings ✅ Gaming &amp; Data center play &amp; AI  Rev $4.7b +57% ⬆️ - Graphics $2.8b +25% ⬆️ - Compute &amp; Networking $1.9b +146% 🔥  Gaming $2.2b +37% ⬆️ Data Centre $1.9b +162% 🔥 Prof Vis $236m -27% ⬇️  ...,1,1329195628111355905,2020-11-18 23:51:47,https://twitter.com/EugeneNg_VCap/status/1329195628111355905
93080,Dang $NVDA the haters don't know you like I do lol......today $NVDA 131-137 book it ......,0,1090701469580435456,2019-01-30 21:01:09,https://twitter.com/A_Train189/status/1090701469580435456
57316,"$NVDA see if 300 can hold, if it does 305 can come next",1,1255520439339810817,2020-04-29 17:32:53,https://twitter.com/LimitlessT1/status/1255520439339810817
29786,Add-on buy stop limit order to $NVDA,1,1317930109609922563,2020-10-18 22:46:38,https://twitter.com/rocketPower/status/1317930109609922563
88305,"Hugh Johnson Advisors Has Cut Its Holding in Nvidia $NVDA by $1.30 Million; As Colgate Palmolive Co $CL Share Price Rose, Vgi Partners Pty LTD Increased by $25.46 Million Its Position   ",-1,1105933935832383490,2019-03-13 21:49:32,https://twitter.com/UlmHi/status/1105933935832383490
1572," ""...the Competition and Markets Authority is required to investigate and report by midnight at the end of 30 July 2021."" $NVDA to be rangebound until then. May look for your kicks elsewhere. Or structure some option credit trades.",0,1384118797464834048,2021-04-19 14:16:51,https://twitter.com/EEmpiricism/status/1384118797464834048
72950,Got some calls early on the upgrade paying super good $NVDA,1,1184137079996981249,2019-10-15 18:00:54,https://twitter.com/wisedisciple1/status/1184137079996981249
40189,#Intel $INTC 63.53 +1.3%  Report suggests Intel is preparing for a price war with AMD        Message Board:,-1,1220398302316781568,2020-01-23 18:30:03,https://twitter.com/Si_Investor/status/1220398302316781568
17193,Thank you #Trump for bringing an icon down.   I am sure that all $INTC employees will NOT vote for you.,-1,1321635535786401794,2020-10-29 03:10:41,https://twitter.com/NewsoftheMarket/status/1321635535786401794
41760,"$INTC in Uptrend: price may ascend as a result of having broken its lower Bollinger Band on December 3, 2019. View odds for this and other indicators:   #Intel #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today  ",1,1206512507591901184,2019-12-16 10:52:52,https://twitter.com/Tickeron/status/1206512507591901184
43411,$INTC - Monthly performance of the algo based option alerts posted for INTC,0,1190645019599949824,2019-11-02 16:01:08,https://twitter.com/sleekoptions/status/1190645019599949824
52512,"Intel $INTC Holder Staley Capital Advisers Trimmed Its Stake by $459,586 as Market Valuation Rose; Alleghany Has Lowered Its Position in Amazon Com $AMZN by $94.34 Million   ",-1,1118211490413150209,2019-04-16 19:56:09,https://twitter.com/BlogYomi/status/1118211490413150209
11373,$INTC call prices chip up overnight. 🇺🇸 #Intel,1,1349477459532664834,2021-01-13 23:04:33,https://twitter.com/MarcoDaCostaFX/status/1349477459532664834
2247,"$INTC, Volume Spike, 1 Minute, 08:46",0,1382314498925678603,2021-04-14 14:47:13,https://twitter.com/CBLStocksFeed/status/1382314498925678603
58626,"$CLDR reminds me $SQ after it went public #Cloudera will be in $SPLK price territory in few years. $INTC owns 26,000,000 shares of ",0,1085323130753540096,2019-01-16 00:49:33,https://twitter.com/wallstmind/status/1085323130753540096
55086,$INTC Morgan Stanley upgrades Intel to overweight from equal weight and hikes its price target on the stock to $64…,1,1099013083006189568,2019-02-22 19:28:32,https://twitter.com/stocknewsdotcom/status/1099013083006189568
46315,$INTC Falls by -1.8%. The 09-Aug-19 Option Straddle is Implying a ±1.8% Move in the Next 7 days,-1,1157371517321326592,2019-08-02 21:24:07,https://twitter.com/MC_OptionTrades/status/1157371517321326592
42715,"Time to sell your $INTC Intel shares and buy some $AMD stocks now!  Intel’s manufacturing issues continue, and could help rival AMD.     Intel losing customers &gt; AMD.  People need chips and Intel can't supply it.  They go to AMD!   ",-1,1197360071195279360,2019-11-21 04:44:21,https://twitter.com/AlisonBrocky/status/1197360071195279360
17418,$AMD Gap fill will be fast and furious..LONG LONG$XLNX $INTC $NVDA .....Who will $QCOM  buy or be bought out..,1,1321077297043091457,2020-10-27 14:12:26,https://twitter.com/Disrupttech2/status/1321077297043091457
24988,$INTC SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Intel Corporation of Class Action Lawsuit and Upcoming Deadline – INTC,-1,1294866670905970688,2020-08-16 07:20:46,https://twitter.com/otcdynamics/status/1294866670905970688
46445,$AMD 102 PR $INTC 11 PE?,0,1156327765232107520,2019-07-31 00:16:37,https://twitter.com/naashonomics/status/1156327765232107520
5325,"Liked the $GM event! and the market seems to be warming up to them off that monstrous drop.   With another event on Thursday and continued UOA I myself will hold.   The next $GM event, a bullish $INTC event, $DOCU investor day and more are up this week at  ",1,1374051533705379845,2021-03-22 18:33:08,https://twitter.com/YourBoyMilt/status/1374051533705379845
23250,4 months minimum before $intc catches up $amd,-1,1300375054971277312,2020-08-31 12:09:07,https://twitter.com/sumochops/status/1300375054971277312
43675,$INTC - finally waking up - NHOD,1,1188830298684960768,2019-10-28 15:50:05,https://twitter.com/BretKenwell/status/1188830298684960768
